experiment,assessment_id,student_id,human_observation_id,generated_observation_id,human_text,generated_text,human_feedback_type,generated_feedback_type,human_scope,generated_scope,human_part_ids,generated_part_ids,human_task_ids,generated_task_ids,human_requirement_ids,generated_requirement_ids,scope_alignment,feedback_type_compatibility,requirement_alignment,semantic_similarity,manual_label,annotation_notes,pair_key,similarity_band
B,assessment_1,student_3,obs_006,b_obs_048,"Part 2 is entirely missing, including all four required theorems.",The requirement to use AxConjIntro to derive provable (conj x y) is not met as the student work is absent.,omission,omission,part,task,part_2,part_2,theorem_1|theorem_2|theorem_3|theorem_4,theorem_4,T1-R1|T1-R2|T1-R3|T1-R4|T1-R5|T2-R1|T2-R2|T2-R3|T2-R4|T2-R5|T3-R1|T3-R2|T3-R3|T3-R4|T3-R5|T3-R6|T4-R1|T4-R2|T4-R3|T4-R4|T4-R5|T4-R6,T4-R2,human_broader,compatible,overlap,0.22750324010849,,,assessment_1|student_3|B|obs_006|b_obs_048,low_medium
B,assessment_1,student_3,obs_006,b_obs_049,"Part 2 is entirely missing, including all four required theorems.",The requirement to use the contradiction with ¬ provable (conj x y) to establish ¬ provable y is not met because the student work does not contain the necessary logical structure.,omission,error,part,task,part_2,part_2,theorem_1|theorem_2|theorem_3|theorem_4,theorem_4,T1-R1|T1-R2|T1-R3|T1-R4|T1-R5|T2-R1|T2-R2|T2-R3|T2-R4|T2-R5|T3-R1|T3-R2|T3-R3|T3-R4|T3-R5|T3-R6|T4-R1|T4-R2|T4-R3|T4-R4|T4-R5|T4-R6,T4-R3,human_broader,potentially_compatible,overlap,0.2599748373031616,,,assessment_1|student_3|B|obs_006|b_obs_049,low_medium
B,assessment_1,student_3,obs_006,b_obs_050,"Part 2 is entirely missing, including all four required theorems.",The requirement is to supply the arguments to AxConjIntro correctly. The student work is empty and does not contain any arguments.,omission,omission,part,task,part_2,part_2,theorem_1|theorem_2|theorem_3|theorem_4,theorem_4,T1-R1|T1-R2|T1-R3|T1-R4|T1-R5|T2-R1|T2-R2|T2-R3|T2-R4|T2-R5|T3-R1|T3-R2|T3-R3|T3-R4|T3-R5|T3-R6|T4-R1|T4-R2|T4-R3|T4-R4|T4-R5|T4-R6,T4-R4,human_broader,compatible,overlap,0.2934679388999939,,,assessment_1|student_3|B|obs_006|b_obs_050,low_medium
B,assessment_1,student_3,obs_006,b_obs_051,"Part 2 is entirely missing, including all four required theorems.",The contradiction-based proof strategy is not explained in the submitted work.,omission,omission,part,task,part_2,part_2,theorem_1|theorem_2|theorem_3|theorem_4,theorem_4,T1-R1|T1-R2|T1-R3|T1-R4|T1-R5|T2-R1|T2-R2|T2-R3|T2-R4|T2-R5|T3-R1|T3-R2|T3-R3|T3-R4|T3-R5|T3-R6|T4-R1|T4-R2|T4-R3|T4-R4|T4-R5|T4-R6,T4-R5,human_broader,compatible,overlap,0.4211701154708862,,,assessment_1|student_3|B|obs_006|b_obs_051,boundary_low
B,assessment_1,student_3,obs_006,b_obs_052,"Part 2 is entirely missing, including all four required theorems.",The theorem does not compile in Lean 4.,omission,omission,part,task,part_2,part_2,theorem_1|theorem_2|theorem_3|theorem_4,theorem_4,T1-R1|T1-R2|T1-R3|T1-R4|T1-R5|T2-R1|T2-R2|T2-R3|T2-R4|T2-R5|T3-R1|T3-R2|T3-R3|T3-R4|T3-R5|T3-R6|T4-R1|T4-R2|T4-R3|T4-R4|T4-R5|T4-R6,T4-R6,human_broader,compatible,overlap,0.5249843001365662,,,assessment_1|student_3|B|obs_006|b_obs_052,boundary_high
C,assessment_1,student_3,obs_001,obs_003,The submission makes a strong start overall.,"The submission demonstrates an understanding of the conjunctive eligibility condition, but the proof needs to explicitly connect the conditions to the provable predicate z to fully meet the requirement.",strength,suggestion,overall,task,,part_1,,scenario_1,,S1-R3,unknown,potentially_compatible,not_assessable,0.1582750231027603,,,assessment_1|student_3|C|obs_001|obs_003,very_low
C,assessment_1,student_3,obs_001,obs_004,The submission makes a strong start overall.,"The student has addressed the four combinations in the first example, but the proof needs to explicitly connect the cases to the target proposition z and include a brief explanation of the reasoning.",strength,suggestion,overall,task,,part_1,,scenario_1,,S1-R4,unknown,potentially_compatible,not_assessable,0.0853402465581893,,,assessment_1|student_3|C|obs_001|obs_004,very_low
C,assessment_1,student_3,obs_001,obs_005,The submission makes a strong start overall.,"The student's proof uses case analysis on the disjunctions, which is appropriate. However, the proof relies on the assumption that the disjunctions (x1 ∨ x2) and (y1 ∨ y2) are provable, which is not directly derived from the stated conditions. The proof should be revised to ensure that the conclusion is derived solely from the case analysis evidence without relying on unrelated assumptions.",strength,suggestion,overall,task,,part_1,,scenario_1,,S1-R5,unknown,potentially_compatible,not_assessable,0.0,,,assessment_1|student_3|C|obs_001|obs_005,very_low
C,assessment_1,student_3,obs_001,obs_006,The submission makes a strong start overall.,"The submission correctly formalizes the eligibility condition, but it needs to include a detailed explanation of how the prerequisite and approval conditions together establish eligibility. The proof should be accompanied by comments that clarify the reasoning steps.",strength,suggestion,overall,task,,part_1,,scenario_1,,S1-R6,unknown,potentially_compatible,not_assessable,0.2532273232936859,,,assessment_1|student_3|C|obs_001|obs_006,low_medium
C,assessment_1,student_3,obs_001,obs_007,The submission makes a strong start overall.,The compilation status of the submitted Lean code cannot be assessed due to the absence of a compilation tool in the preprocessing version. Please ensure that the Lean code is compiled successfully in a valid environment.,strength,suggestion,overall,task,,part_1,,scenario_1,,S1-R7,unknown,potentially_compatible,not_assessable,0.1080265492200851,,,assessment_1|student_3|C|obs_001|obs_007,very_low
C,assessment_1,student_3,obs_001,obs_008,The submission makes a strong start overall.,"The submission correctly formalises the target implication and provides a structured proof. The proof body decomposes the proposition into subgoals, demonstrating an understanding of the logical implication required by the brief.",strength,strength,overall,task,,part_1,,scenario_2,,S2-R1,unknown,compatible,not_assessable,0.2855808436870575,,,assessment_1|student_3|C|obs_001|obs_008,low_medium
C,assessment_1,student_3,obs_001,obs_009,The submission makes a strong start overall.,"The submission demonstrates an attempt to derive the target statement from the given assumptions. However, the proof body does not fully show the derivation steps required to conclude (a ∧ d). The comments in the proof body support the requirement, but the derivation is incomplete.",strength,suggestion,overall,task,,part_1,,scenario_2,,S2-R2,unknown,potentially_compatible,not_assessable,0.0859348028898239,,,assessment_1|student_3|C|obs_001|obs_009,very_low
C,assessment_1,student_3,obs_001,obs_010,The submission makes a strong start overall.,"The submission demonstrates an understanding of the logical structure of the problem. The proof body correctly decomposes the assumptions, but the proof is incomplete and does not fully derive the conclusion from the given assumptions.",strength,suggestion,overall,task,,part_1,,scenario_2,,S2-R3,unknown,potentially_compatible,not_assessable,0.1273322999477386,,,assessment_1|student_3|C|obs_001|obs_010,very_low
C,assessment_1,student_3,obs_001,obs_012,The submission makes a strong start overall.,"The submission correctly proves the target statement using classical reasoning, and the proof is structured and supported by the Lean environment. The proof includes comments explaining each step, which supports the requirement that explanations are included as comments within the Lean file.",strength,strength,overall,task,,part_1,,scenario_2,,S2-R5,unknown,compatible,not_assessable,0.2337648868560791,,,assessment_1|student_3|C|obs_001|obs_012,low_medium
C,assessment_1,student_3,obs_001,obs_013,The submission makes a strong start overall.,"The submission demonstrates a clear understanding of the logical structure, but the explanation of how the assumptions lead to 'a' and 'd' is insufficient. The proof includes comments, but they are not detailed enough to fully explain the reasoning.",strength,suggestion,overall,task,,part_1,,scenario_2,,S2-R6,unknown,potentially_compatible,not_assessable,0.1422755569219589,,,assessment_1|student_3|C|obs_001|obs_013,very_low
C,assessment_1,student_3,obs_001,obs_014,The submission makes a strong start overall.,"The submission does not include evidence of Lean compilation, so we cannot assess whether the submitted Lean code compiles.",strength,suggestion,overall,task,,part_1,,scenario_2,,S2-R7,unknown,potentially_compatible,not_assessable,0.1660675108432769,,,assessment_1|student_3|C|obs_001|obs_014,very_low
C,assessment_1,student_3,obs_001,obs_023,The submission makes a strong start overall.,"The submission correctly formalizes the target statement as required. The proof body includes comments explaining the decomposition of the proposition, which supports the formalisation criterion. The structured data indicates the proof style is 'term', which is appropriate for this requirement.",strength,strength,overall,task,,part_1,,scenario_4,,S4-R1,unknown,compatible,not_assessable,0.1997866481542587,,,assessment_1|student_3|C|obs_001|obs_023,very_low
C,assessment_1,student_3,obs_001,obs_024,The submission makes a strong start overall.,The submission correctly derives 'r' from 't' and 't → r' as required. The proof is structured and includes the necessary logical steps.,strength,strength,overall,task,,part_1,,scenario_4,,S4-R2,unknown,compatible,not_assessable,0.1294959187507629,,,assessment_1|student_3|C|obs_001|obs_024,very_low
C,assessment_1,student_3,obs_001,obs_025,The submission makes a strong start overall.,The submission correctly derives 'm' from 'r' and 'r → m' using the provided assumptions. The proof is structured and follows the logical steps required for the target statement.,strength,strength,overall,task,,part_1,,scenario_4,,S4-R3,unknown,compatible,not_assessable,0.1046024411916732,,,assessment_1|student_3|C|obs_001|obs_025,very_low
C,assessment_1,student_3,obs_001,obs_027,The submission makes a strong start overall.,The proof correctly constructs the final result r ∧ m ∧ ¬f with the correct conjunction structure. The proof is well-structured and follows the required axioms.,strength,strength,overall,task,,part_1,,scenario_4,,S4-R5,unknown,compatible,not_assessable,0.1223577186465263,,,assessment_1|student_3|C|obs_001|obs_027,very_low
C,assessment_1,student_3,obs_001,obs_028,The submission makes a strong start overall.,The proof correctly targets the required implication. The formal statement and proof body are aligned with the target statement provided in the requirement.,strength,strength,overall,task,,part_1,,scenario_4,,S4-R6,unknown,compatible,not_assessable,0.0683553367853164,,,assessment_1|student_3|C|obs_001|obs_028,very_low
C,assessment_1,student_3,obs_001,obs_030,The submission makes a strong start overall.,"The submission_reference evidence does not include any information about the compilation status of the Lean code. To assess the compilation requirement, we would need explicit evidence of whether the code compiled successfully or not.",strength,suggestion,overall,task,,part_1,,scenario_4,,S4-R8,unknown,potentially_compatible,not_assessable,0.1694017946720123,,,assessment_1|student_3|C|obs_001|obs_030,very_low
C,assessment_1,student_3,obs_001,obs_033,The submission makes a strong start overall.,"The submission meets the requirement by using appropriate axioms, including conjunction elimination and AxNotPrFalse, in the proofs provided. The evidence shows that the required axioms are applied correctly in the Lean examples.",strength,strength,overall,task,,part_2,,theorem_1,,T1-R3,unknown,compatible,not_assessable,0.2276607900857925,,,assessment_1|student_3|C|obs_001|obs_033,low_medium
C,assessment_1,student_3,obs_001,obs_034,The submission makes a strong start overall.,"The submission demonstrates understanding of logical structures involving conjunctions, but it lacks explicit explanations of the conjuncts in the context of the theorem. The examples include logical statements with conjunctions, but the specific explanation of each conjunct in the theorem is missing.",strength,suggestion,overall,task,,part_2,,theorem_1,,T1-R4,unknown,potentially_compatible,not_assessable,0.0867376923561096,,,assessment_1|student_3|C|obs_001|obs_034,very_low
C,assessment_1,student_3,obs_001,obs_035,The submission makes a strong start overall.,"The submission demonstrates that the theorems are correctly formulated and ready for compilation. The structured data indicates that the proofs are in term style and do not contain any 'sorry' markers, which are necessary for compilation.",strength,strength,overall,task,,part_2,,theorem_1,,T1-R5,unknown,compatible,not_assessable,0.1823842227458953,,,assessment_1|student_3|C|obs_001|obs_035,very_low
C,assessment_1,student_3,obs_001,obs_038,The submission makes a strong start overall.,"The student has correctly applied the conjunction-elimination and falsehood axioms in all five examples. The proofs are structured and follow the required axioms, with appropriate explanations for each step.",strength,strength,overall,task,,part_2,,theorem_2,,T2-R3,unknown,compatible,not_assessable,0.0344066023826599,,,assessment_1|student_3|C|obs_001|obs_038,very_low
C,assessment_1,student_3,obs_001,obs_040,The submission makes a strong start overall.,The submission demonstrates that the theorem compiles as all units have complete proofs without 'sorry' markers. The structured data confirms the proof style is 'term' and the compilation is ready.,strength,strength,overall,task,,part_2,,theorem_2,,T2-R5,unknown,compatible,not_assessable,0.1545138657093048,,,assessment_1|student_3|C|obs_001|obs_040,very_low
C,assessment_1,student_3,obs_001,obs_041,The submission makes a strong start overall.,"The submission meets the requirement by extracting provable x, provable y, and provable z from the nested conjunction in each of the four units. The proofs are structured with comments explaining the decomposition, which supports the correctness of the proofs.",strength,strength,overall,task,,part_2,,theorem_3,,T3-R1,unknown,compatible,not_assessable,0.1088360249996185,,,assessment_1|student_3|C|obs_001|obs_041,very_low
C,assessment_1,student_3,obs_001,obs_042,The submission makes a strong start overall.,"The submission meets the requirement by providing four units with formal statements and proofs that include comments explaining the logical decomposition. The proofs are structured and do not contain 'sorry' markers, indicating that they are complete and correct.",strength,strength,overall,task,,part_2,,theorem_3,,T3-R2,unknown,compatible,not_assessable,0.2564988732337951,,,assessment_1|student_3|C|obs_001|obs_042,low_medium
C,assessment_1,student_3,obs_001,obs_043,The submission makes a strong start overall.,"The submission demonstrates a clear understanding of the requirement. The proofs are structured with comments explaining the decomposition of the proposition, and the proof_style is 'term' with no 'sorry' markers, indicating that the proofs are complete and correct.",strength,strength,overall,task,,part_2,,theorem_3,,T3-R3,unknown,compatible,not_assessable,0.2017334848642349,,,assessment_1|student_3|C|obs_001|obs_043,low_medium
C,assessment_1,student_3,obs_001,obs_044,The submission makes a strong start overall.,"The student has correctly applied AxConjElimLeft, AxConjElimRight, and AxConjIntro in the proofs. The use of these axioms is appropriate and well-explained in the comments within the Lean examples.",strength,strength,overall,task,,part_2,,theorem_3,,T3-R4,unknown,compatible,not_assessable,0.1044454351067543,,,assessment_1|student_3|C|obs_001|obs_044,very_low
C,assessment_1,student_3,obs_001,obs_045,The submission makes a strong start overall.,"The submission demonstrates a clear understanding of the elimination and reconstruction steps in the theorems. The proofs include comments that explain the decomposition of the propositions, which aligns with the requirement for explanations. The structured data and content blocks support the explanation of the steps in the proofs.",strength,strength,overall,task,,part_2,,theorem_3,,T3-R5,unknown,compatible,not_assessable,0.1588398516178131,,,assessment_1|student_3|C|obs_001|obs_045,very_low
C,assessment_1,student_3,obs_001,obs_046,The submission makes a strong start overall.,"The theorem_3 component includes four units that are part of the same artifact. Each unit has a formal statement and a proof body with comments, indicating that the theorem is structured correctly and the proofs are present with explanations. The theorem is likely to compile as the structured data shows no 'sorry' markers and the proof bodies are present with comments.",strength,strength,overall,task,,part_2,,theorem_3,,T3-R6,unknown,compatible,not_assessable,0.0569401532411575,,,assessment_1|student_3|C|obs_001|obs_046,very_low
C,assessment_1,student_3,obs_001,obs_048,The submission makes a strong start overall.,The submission meets the requirement by using AxConjIntro in the proof bodies to derive provable theorems. The structured data and content blocks show the application of logical principles and axioms in each example.,strength,strength,overall,task,,part_2,,theorem_4,,T4-R2,unknown,compatible,not_assessable,0.1432098448276519,,,assessment_1|student_3|C|obs_001|obs_048,very_low
C,assessment_1,student_3,obs_001,obs_050,The submission makes a strong start overall.,"The student has correctly applied AxConjIntro in all five examples. Each proof body uses the correct application of conjunction introduction, with proper case analysis and use of logical axioms.",strength,strength,overall,task,,part_2,,theorem_4,,T4-R4,unknown,compatible,not_assessable,0.1799734979867935,,,assessment_1|student_3|C|obs_001|obs_050,very_low
